names,scores,logfoldchanges,pvals,pvals_adj
GCFC2,-2.5652425,-0.36694506,0.010310371473541845,0.028965653764188554
GRAMD1A,-2.5658195,-0.3662856,0.010293238710425406,0.028927867645936158
TIMM23,-2.5678966,-0.32002106,0.010231770381626155,0.02877570939766325
GOLPH3,-2.5685887,-0.33621266,0.010211353672591138,0.028728575608239038
ZNHIT3,-2.569512,-0.2700559,0.010184187813169342,0.028682967110952022
BRCC3,-2.5702043,-0.4143509,0.010163855662175918,0.028646245506419744
KRIT1,-2.570435,-0.3468737,0.01015708631411445,0.028637441851173367
AC079466.1,-2.5711274,-0.290646,0.010136802348440242,0.02859051434362589
SNTA1,-2.5718198,-1.0139436,0.010116554458123515,0.028543654909683983
TM9SF3,-2.5728583,-0.2739019,0.010086250144802566,0.02848736536359222
SMC2,-2.5741277,-0.25371072,0.01004932133571939,0.028394755069092018
PIGW,-2.5758584,-0.40683487,0.009999157935661028,0.02826318300993788
FBXO45,-2.5762045,-0.46349564,0.009989152060984328,0.02824506459288405
POLD3,-2.5773585,-0.47782806,0.009955863524879816,0.02816107597692868
HSPG2,-2.5781662,-0.8964919,0.009932620382458436,0.02810545140641607
PLCL2,-2.578397,-0.8022129,0.009925988369479742,0.02809680671793275
ADAT1,-2.578974,-0.7646921,0.009909425592776144,0.02806003533931385
COX10,-2.5797818,-0.61794317,0.009886279070346225,0.028004587846220556
B3GNT5,-2.5798972,-1.4062694,0.009882976359489292,0.028004587846220556
INTS12,-2.581397,-0.4189922,0.009840130485871292,0.02789398230477048
MBD4,-2.581974,-0.2597067,0.009823695425669167,0.027857446775679175
WDR75,-2.5824356,-0.5466911,0.009810564993548558,0.027830259308170433
WASF1,-2.5854359,-0.45316908,0.00972559773964353,0.027618411486963614
TIMM21,-2.5856667,-1.0059088,0.009719089045143486,0.02761064898719786
CDK8,-2.5875127,-0.5860213,0.009667159101743514,0.027492952477985267
UBL4A,-2.5883205,-0.4155133,0.009644517633900541,0.027438495477830043
ZDHHC6,-2.590513,-0.5402483,0.009583300341170197,0.02728409720184556
PAF1,-2.5933979,-0.5702695,0.009503279212073192,0.027066083470208457
HCG18,-2.5935133,-0.3297714,0.00950009079793376,0.027066083470208457
GLT8D1,-2.596167,-0.41513544,0.009427020096984458,0.026868375494126604
ENOPH1,-2.5981288,-0.3389671,0.009373333960996318,0.026725059260844314
ZNF317,-2.5993981,-0.9210306,0.009338741378473323,0.026645054013516207
CGGBP1,-2.6012442,-0.2770641,0.009288628217135777,0.026541351271590224
CLPTM1,-2.6021674,-0.40136048,0.009263661732794115,0.026479644436352902
RELA,-2.6025136,-0.5171886,0.00925431475085167,0.026462556377116805
SLC18B1,-2.606783,-1.0533701,0.009139725370741736,0.02617300138066946
DHRS7B,-2.6068983,-0.52229464,0.009136646016382545,0.02617300138066946
TBL2,-2.6078215,-0.5170198,0.009112044503461475,0.02611277255552349
FAM126A,-2.6097832,-0.6124938,0.00905996254368488,0.025982477466463937
IKBKAP,-2.6098986,-0.8892223,0.009056907192496888,0.025982477466463937
GAK,-2.6103601,-0.4338605,0.00904469498540212,0.025957646733771884
RABL3,-2.6110525,-0.8133196,0.009026404241745405,0.025914621827087047
UBE2O,-2.6128988,-0.74904764,0.008977790291781196,0.025793907367206034
ELOVL1,-2.614168,-0.38183662,0.008944503969450589,0.02571708590045182
PGAM5,-2.6142833,-0.569501,0.008941483412569106,0.02571708590045182
LIN7C,-2.6169374,-0.47772354,0.008872261580577358,0.025528063998327893
AQP3,-2.6175144,-1.4790363,0.008857276851270829,0.02550363257578166
ATN1,-2.6184375,-0.6410744,0.008833348306352611,0.025453393597358678
GALNT5,-2.6186683,-0.8100274,0.00882737520115165,0.02544551640552154
RAF1,-2.618899,-0.36956266,0.008821405704634603,0.025437643836235244
FARS2,-2.6212068,-0.43826455,0.008761908807704215,0.02527535574165134
IER2,-2.6223607,-0.3032484,0.008732295034236368,0.025199183502544697
PRPF6,-2.6228223,-0.34073102,0.008720474590627391,0.025174321172134567
CEP104,-2.6248994,-0.46621624,0.008667459356974825,0.025048893763442697
ECSIT,-2.6258225,-0.33521828,0.008643989635945587,0.02499026079880478
RPRD2,-2.6275532,-0.41327265,0.008600136966000435,0.024872634708370183
TTI2,-2.6275532,-0.69618934,0.008600136966000435,0.024872634708370183
CTD-2336O2.1,-2.6312459,-0.5004406,0.008507248680932387,0.024622121734975647
SS18L1,-2.6352844,-0.96311235,0.008406680214692624,0.02435797605548158
RHBDD3,-2.6353998,-0.41545275,0.008403822520299586,0.02435797605548158
ZMAT5,-2.6355152,-0.4464515,0.008400965694798338,0.02435797605548158
DLGAP5,-2.6355152,-0.42169064,0.008400965694798338,0.02435797605548158
STK38L,-2.6359768,-1.0749667,0.008389547077188659,0.024344252785857747
PPP2R5A,-2.6365538,-0.3119507,0.008375293328115823,0.024311873278769325
KIAA0020,-2.637823,-0.5914307,0.008344011304092366,0.024230021735173947
IDH3G,-2.638054,-0.40796062,0.008338334906125133,0.024230021735173947
CYFIP1,-2.6386309,-0.69612056,0.008324159022046099,0.024199211368679533
THG1L,-2.6386309,-0.53423333,0.008324159022046099,0.024199211368679533
KIAA0100,-2.6397846,-0.3891157,0.008295871919030742,0.024143784336415886
DLST,-2.641977,-0.68865156,0.008242363258890809,0.024014749035084312
DNAJC6,-2.6438234,-0.8448357,0.008197543097999017,0.02390189347987464
ZFAND2A,-2.6457849,-0.32268578,0.008150160783187178,0.023781394112903153
ANXA2,-2.6468234,-0.2528003,0.008125175397842008,0.023717299424024143
DHX37,-2.6489005,-0.67367727,0.008075410219284183,0.023598343479344218
EDC3,-2.649016,-0.69512784,0.008072653505066021,0.023598343479344218
MIER1,-2.652593,-0.38020337,0.007987612159799517,0.023367856057811998
MFGE8,-2.6537468,-0.39588496,0.007960351100546709,0.023296780139640236
FOXRED1,-2.6543238,-0.41131794,0.00794675184094236,0.02326564879262103
CTD-2270L9.4,-2.6562855,-0.60959196,0.00790066985503239,0.023147990194434694
KLHL12,-2.6572087,-0.6634705,0.007879067149592474,0.023093310619421225
STK17A,-2.657901,-0.69339406,0.007862899858618077,0.02306313606775392
MYLIP,-2.6600933,-0.43755096,0.007811899304985365,0.02293066855032139
SCO1,-2.6602087,-0.4487781,0.007809223293577663,0.02293066855032139
SLC25A46,-2.6606703,-0.36167374,0.007798527458870012,0.0229085389638833
MEN1,-2.662632,-0.48603994,0.007753216443311719,0.022783956289642183
SOCS4,-2.6636705,-0.62372416,0.00772932388831898,0.02272224518815329
ZMYM6,-2.6659782,-0.7856651,0.007676465395141742,0.022583758681212877
MECR,-2.6666706,-0.31575924,0.007660671147399366,0.02255418735488082
KRR1,-2.668286,-0.43373197,0.007623931118597037,0.022462857815671318
DHRS4L2,-2.6696708,-0.27121606,0.00759256546476661,0.022378837420540983
TJP2,-2.670594,-0.53084785,0.007571719348125585,0.022325771576398826
STARD7,-2.6740556,-0.26837933,0.007494002666867615,0.022146497723192295
MTFR1,-2.674171,-0.43295085,0.007491424475091277,0.022146497723192295
PRC1,-2.6757865,-0.32027292,0.007455413215311912,0.022049047743326455
MYL6B,-2.6760173,-0.29814032,0.00745028144291031,0.022042169768007717
POM121,-2.676248,-0.3651411,0.00744515283877458,0.02203529598665197
STAM,-2.6784403,-0.59324175,0.007396588795251867,0.021908071261954532
NUDT8,-2.6812098,-0.5372407,0.007335650992115438,0.02173577462959893
CENPO,-2.684556,-0.6279104,0.007262619008461926,0.02154375842578113
C22orf29,-2.6846714,-0.35648012,0.007260112342470828,0.02154375842578113
WAPAL,-2.6899796,-0.33731723,0.007145641652695302,0.02122882571177065
C12orf65,-2.690672,-0.4164834,0.007130830761188425,0.02119283981427737
ING3,-2.691941,-0.28650868,0.00710374902063553,0.0211283409909474
SLC35A4,-2.6920564,-0.35057357,0.007101291628972475,0.0211283409909474
DBR1,-2.698403,-0.93513024,0.006967304826627681,0.020753955029639906
COA3,-2.699903,-0.2724312,0.006935968884791304,0.02066845052732765
MCM6,-2.7003646,-0.28986722,0.006926352558089667,0.02064762783445705
RMDN3,-2.7009416,-0.38166782,0.006914348992502446,0.020627501456933806
TGIF2,-2.7017493,-0.46434522,0.006897575395498698,0.020585279153359524
SLC16A9,-2.7023263,-1.1520706,0.006885616645495944,0.02056521625489378
BRF2,-2.7024417,-0.9483488,0.006883227131957372,0.02056521625489378
EHMT1,-2.7027879,-0.4312833,0.006876063060655635,0.020552311773763324
EPB41L4A,-2.703134,-0.9820127,0.0068689056891158996,0.02053873398858218
AGPAT5,-2.7037108,-0.3569745,0.006856991610221076,0.020510917402241643
ODF2L,-2.7042878,-0.32589865,0.006845096101734927,0.020483135192048706
RBM4,-2.7080958,-0.4581623,0.00676704969742474,0.020265030641735165
BRD2,-2.7110958,-0.29646087,0.006706122881760772,0.020090234643871423
VAPB,-2.712596,-0.3806631,0.006675844771639223,0.020007157833356007
GTPBP6,-2.7143269,-0.6482663,0.0066410612464987894,0.0199105099584916
SMARCA4,-2.7162886,-0.2782849,0.006601836971712404,0.01980046942069528
RNASEH1,-2.7177885,-0.27624834,0.006571982635436881,0.01971845821289408
POM121C,-2.718827,-0.4464994,0.006551385428491669,0.019664169866565554
NOP9,-2.7197502,-0.99593794,0.006533125558780743,0.01961685828143071
APLP2,-2.7197502,-0.27956608,0.006533125558780743,0.01961685828143071
MMAB,-2.7218273,-0.32575613,0.006492208108887708,0.019516377610146553
ERP44,-2.722058,-0.33008823,0.0064876759848463035,0.019510220084597133
WDR36,-2.724135,-0.45930037,0.006447014761100164,0.01940279729825356
TCERG1,-2.7249427,-0.3361919,0.006431264081090947,0.019370237483500533
ZNF35,-2.726212,-1.3095057,0.006406582952871189,0.0193107095528792
SERTAD2,-2.726212,-1.0833292,0.006406582952871189,0.0193107095528792
NECAP1,-2.7266736,-0.70446235,0.006397629148944984,0.019298531860584812
ZSCAN21,-2.7274814,-1.2862947,0.0063819870827224925,0.019266144709756027
TNFRSF10A,-2.7284045,-0.6667372,0.0063641525820413635,0.019219691861566673
IFRD1,-2.7286353,-0.3504585,0.006359700970438017,0.01921363504722716
PRRC2B,-2.7287507,-0.30123687,0.006357476215620471,0.01921363504722716
SLC20A2,-2.7295582,-0.7275947,0.00634192253245193,0.019174673399695884
MPI,-2.7302506,-0.78177476,0.006328618070082443,0.01914181553349926
YY1AP1,-2.7302506,-0.4717049,0.006328618070082443,0.01914181553349926
CISD3,-2.7314045,-0.31716797,0.006306499779690549,0.0190896168668475
SACS,-2.7314045,-0.8107108,0.006306499779690549,0.0190896168668475
TRADD,-2.7327893,-0.56996644,0.006280049689372782,0.019038900158249016
FAM96A,-2.7338278,-0.27826273,0.006260277698450642,0.018993619668339047
DTWD1,-2.7452514,-0.5334845,0.006046455287063007,0.018359066981012726
EML4,-2.7467515,-0.37663683,0.00601887180351792,0.018282381290268084
UGCG,-2.747444,-0.6399657,0.0060061792433213764,0.018250885089473663
RBM39,-2.7491746,-0.25043842,0.00597455328288134,0.01816180961185485
TRMT61B,-2.7527518,-0.4816748,0.0059096680195926685,0.017985448389732824
ASAP1,-2.7532134,-0.5337711,0.005901342153217285,0.017967070780434795
ADA,-2.7557518,-0.3547375,0.005855738578857419,0.017835140184926337
CYB5B,-2.756675,-0.3281295,0.005839234384628831,0.017791771175818257
YAE1D1,-2.7571366,-0.5886136,0.005830998022921628,0.017773569837038955
CDYL,-2.758752,-0.47385558,0.005802253170286141,0.017692817799921445
PPT2,-2.7607138,-0.51860243,0.0057675205000984045,0.01761425875904859
CPSF7,-2.7615216,-0.43007004,0.005753273386160186,0.017577581660166573
RCOR3,-2.765214,-0.41202527,0.005688547038595082,0.01738659026776824
PXMP4,-2.7679834,-0.99969196,0.005640434098593129,0.017252963335065822
TFPI,-2.7709835,-0.7717298,0.00558872627394506,0.01710145885541038
UBE2K,-2.771445,-0.27939802,0.0055808092970645136,0.017083888163851035
AC093323.3,-2.772599,-0.52768683,0.005561061108995813,0.017030072129108037
ZFX,-2.7734067,-0.7014385,0.005547274920170573,0.016994479133361877
NME2,-2.7736375,-0.42053002,0.005543341677820477,0.016994479133361877
CEP44,-2.774676,-0.4578675,0.005525673213288983,0.016954751207181627
CROCCP2,-2.7757144,-0.39900938,0.005508055587806059,0.016907298414308942
C12orf29,-2.7768683,-0.40025494,0.005488539919555921,0.016860571399339757
MPP5,-2.7772145,-0.97606874,0.0054826974013885655,0.016849212866943342
TUT1,-2.77733,-0.6497944,0.0054807511431749665,0.016849212866943342
C10orf128,-2.7783685,-0.33754805,0.005463262861789465,0.016802634995832517
RBM6,-2.7790608,-0.3289765,0.0054516320083754415,0.01677343103242816
KIFC1,-2.781138,-0.5083796,0.005416873440199782,0.01667955345855323
MCM3AP,-2.781484,-0.43853122,0.005411099836956428,0.01666830949776186
NLRP2,-2.7837918,-0.700425,0.005372750924724314,0.01656317053128316
YKT6,-2.7855227,-0.42983225,0.005344150478152961,0.016481469181739893
DEPDC1B,-2.7855227,-0.69883823,0.005344150478152961,0.016481469181739893
GPATCH3,-2.7866766,-1.0480349,0.00532515997188467,0.016435808086111624
POP5,-2.7866766,-0.30139303,0.00532515997188467,0.016435808086111624
CTD-2256P15.2,-2.7880611,-1.3557497,0.005302451825709061,0.01638503504757855
BRPF1,-2.7889843,-0.85221326,0.005287361689576492,0.016351270106938327
MAD2L1,-2.7895613,-0.2919591,0.005277950063503842,0.01633502669378356
POLR1A,-2.7896767,-0.76384187,0.005276069555202621,0.01633502669378356
SMARCAD1,-2.7901382,-0.36178115,0.0052685535727146834,0.016318804540092206
ARHGAP22,-2.7902536,-0.5432598,0.00526667608892335,0.016318804540092206
PEX16,-2.790369,-0.40462407,0.005264799209524988,0.016318804540092206
INPP1,-2.7904844,-0.4524311,0.005262922934350003,0.016318804540092206
DUS2,-2.7948692,-1.0576278,0.005192070535656217,0.016120045082047268
LINC00657,-2.7951,-0.29346207,0.005188365448474247,0.016114911268392727
NECAP2,-2.7966,-0.33004034,0.005164340558884542,0.016046635715996075
SRSF6,-2.7979848,-0.59803087,0.005142253014625389,0.01598432822710029
PSMA6,-2.7986772,-0.5957775,0.005131241288810429,0.01595641342977273
WNK2,-2.7992542,-1.0999722,0.0051220811353076216,0.015934236561521334
KLHL8,-2.7997158,-0.6095431,0.005114763656560675,0.015917776752093545
CCDC59,-2.7998312,-0.25591418,0.0051129357638268254,0.015917776752093545
PI4K2B,-2.8008695,-0.71546835,0.005096511279430994,0.01587984771913148
NT5C3A,-2.801331,-0.41375294,0.005089226828540553,0.015863443150073826
CCNT1,-2.8028312,-0.55312777,0.00506561731400143,0.015796119095466944
TUBB2A,-2.8038697,-0.45673308,0.005049330314622543,0.01575158444057191
KIAA1429,-2.804793,-0.388631,0.0050348927415703095,0.015712786048881516
RIPK2,-2.8049083,-0.3804451,0.005033090671641777,0.015712786048881516
LRWD1,-2.8058314,-0.8119065,0.005018695092223515,0.015674691828793524
MALSU1,-2.8060622,-0.3271595,0.005015102019114368,0.01566970022280961
MYBBP1A,-2.807562,-0.70663965,0.0049918036830574036,0.0156031109949924
SLC25A37,-2.807793,-0.2768825,0.004988228023428523,0.015598141371031467
BPNT1,-2.8091776,-0.91713333,0.004966822660458826,0.015543582469284492
SIGIRR,-2.80987,-0.38783744,0.0049561511596129615,0.01552255476824554
SNHG9,-2.811601,-0.7729247,0.004929563068250044,0.015445439928641443
CDC7,-2.813101,-0.7645393,0.00490662448349273,0.015379702840317398
POLR3E,-2.8137932,-0.40265125,0.004896070044851223,0.01535274658774705
RPUSD2,-2.8143702,-0.5298632,0.004887290371966336,0.015331336210780979
PDSS2,-2.8147163,-0.8167892,0.004882029406876472,0.015320951254899996
FASTKD5,-2.8156395,-0.5990569,0.004868025203734079,0.01528310870316994
MTERFD2,-2.8162165,-0.3757273,0.004859291042105323,0.015267892454294925
NBN,-2.8176012,-0.4292881,0.004838386869976449,0.01522047611680617
ACTN4,-2.8210628,-0.2973508,0.004786481951770531,0.015075307029333407
MARK2,-2.8233707,-0.6161669,0.004752159172092539,0.014984610312897275
KIF23,-2.824063,-0.550658,0.004741905864007428,0.014958903840071626
KRT8,-2.8248708,-0.33152515,0.004729968981827794,0.014927242407495909
NUP50,-2.8269477,-0.44132084,0.004699398936083346,0.014836727750375676
ZNF675,-2.8269477,-0.65254086,0.004699398936083346,0.014836727750375676
ZNF107,-2.8285632,-0.8686414,0.004675746013520144,0.01477987321376287
GLYR1,-2.828794,-0.41765982,0.004672375837423043,0.014775165943219808
PITPNC1,-2.8290248,-0.74779606,0.00466900786076326,0.014770461839023525
GOLGA5,-2.8291402,-0.83597904,0.004667324696829814,0.014770461839023525
ZMYM1,-2.8323712,-0.6664049,0.004620418585819707,0.014634430641779758
ZNF296,-2.8345635,-1.3223444,0.004588832994930859,0.014540251381678863
FAM65C,-2.8360636,-0.84781504,0.004567334612802051,0.01447797150264734
CCDC138,-2.836179,-0.7001184,0.004565684675698265,0.01447797150264734
TSSC4,-2.8372176,-0.36807188,0.004550859517928038,0.014443232934676661
LEPR,-2.837333,-1.4125973,0.004549214972693764,0.014443232934676661
HSD11B1L,-2.8395252,-1.0563047,0.004518070721553247,0.01435076648516003
GON4L,-2.8406792,-0.5060232,0.004501756711986095,0.014310521640085299
SLC39A1,-2.8413715,-0.39098403,0.004491993942120426,0.014285268184354633
RSPRY1,-2.844141,-0.54348296,0.004453134396946832,0.01417316478444788
PYCRL,-2.8462179,-1.1806805,0.0044241899264122015,0.014086749846764427
STYX,-2.8467948,-0.4555616,0.004416180110639845,0.01406694840595133
RAD18,-2.8485258,-0.38909146,0.004392229457854859,0.01399633362736305
SETD8,-2.849449,-0.44605634,0.0043795039739253794,0.013972787861569398
RRP12,-2.849449,-1.044959,0.0043795039739253794,0.013972787861569398
ZNF544,-2.8518722,-0.50829357,0.0043462584291145126,0.013877991853940853
E4F1,-2.853949,-0.56780607,0.004317944530764252,0.013798801582242962
PLOD2,-2.8585649,-0.49103278,0.00425562261081396,0.013605175257608326
LYN,-2.8587954,-0.3717346,0.004252528036402939,0.01360081747799067
NUDCD1,-2.861334,-0.46622747,0.004218622163355155,0.013514387068986436
WARS2,-2.8641036,-0.74279577,0.0041819137518925315,0.013402257250557256
UBALD2,-2.8646805,-0.33042577,0.0041743027362779826,0.013383325711617777
SART3,-2.8656034,-0.43017864,0.004162151247147764,0.013349815453795707
MYSM1,-2.8658342,-0.6273797,0.004159118393699527,0.013345537166057917
KIF4A,-2.8695269,-0.45746,0.0041108646556205905,0.013201488908380923
ASXL1,-2.8718345,-0.36240232,0.004080964634007584,0.013116193617074293
CRY1,-2.872296,-0.90409267,0.004075008367833227,0.013102411268657388
CSNK1G2,-2.8759887,-0.37014574,0.004027641552051775,0.012971350713967485
DESI2,-2.8776042,-0.33492243,0.004007076182817274,0.012926317624652852
MCCC2,-2.8784118,-0.47981635,0.003996829289936372,0.012903861106637979
YAF2,-2.8800273,-0.5010928,0.003976406844200815,0.012848488589550556
ST6GAL1,-2.8822198,-0.8160726,0.003948842219941692,0.012764673101910283
SDHA,-2.8830276,-0.31597692,0.003938730652066489,0.012737229012755154
GRB2,-2.8870661,-0.29105872,0.003888524644477593,0.01258004986918101
MEX3A,-2.8900664,-1.1461902,0.0038516058371691297,0.012470883697841514
RIF1,-2.8904126,-0.29378554,0.003847366530625738,0.012462294473428935
KIF2C,-2.8937588,-0.4084832,0.003806604588705429,0.012340437079769354
TM2D2,-2.8939896,-0.39919433,0.003803807937953208,0.012336462160455182
GINS3,-2.8942204,-0.83781123,0.0038010131543956575,0.01233249001560425
RTTN,-2.8953743,-1.5586697,0.0037870672061206556,0.012297400952491835
THOC1,-2.8975666,-0.45139882,0.0037606979413623703,0.012216824784698686
CYB561A3,-2.8979127,-0.53337467,0.0037565496617066284,0.012208397845554641
RHOT2,-2.8980281,-0.39348844,0.003755167826304467,0.012208397845554641
TRIP13,-2.8983743,-0.43333915,0.003751025091641548,0.0122055932455859
AKT1S1,-2.899182,-0.38523635,0.0037413748606449863,0.012179237269111633
DOLK,-2.8999898,-0.7479509,0.003731747201763063,0.01215293294769853
SPIN1,-2.9022977,-0.5061615,0.0037043635671377352,0.012073765900359712
FOXN2,-2.903567,-0.58307284,0.0036893805559793224,0.012034918715621916
TK1,-2.9043746,-0.32129312,0.003679874621578741,0.012008897030536356
SLC9A3R2,-2.9043746,-0.65814894,0.003679874621578741,0.012008897030536356
EBP,-2.9052978,-0.30317253,0.0036690379686136997,0.011983489914120836
ZNF480,-2.9054132,-0.4532364,0.003667685429176999,0.011983489914120836
PELP1,-2.9076056,-0.5123781,0.0036420731679454805,0.011905320322185498
GTF3C2,-2.9091058,-0.50681186,0.003624642817880977,0.011853276159223594
HAUS3,-2.9097981,-0.6911492,0.0036166236573791357,0.011831977854524412
B3GALT6,-2.910029,-0.70963,0.003613954191725614,0.011828170906668625
PLEKHA8,-2.9101443,-0.6035488,0.0036126201310227916,0.011828170906668625
TSEN2,-2.910375,-0.48117873,0.0036099533532016853,0.011824930604420032
MLH3,-2.910721,-1.0315619,0.0036059565434424356,0.011816766228093589
GTF2F1,-2.9148753,-0.39059192,0.0035583077700728676,0.01167035805174212
SLC9B2,-2.917529,-0.880554,0.0035281661186383983,0.011576334528782215
ZNF254,-2.9179907,-0.7910239,0.00352294786909507,0.011564043256055903
FRAT2,-2.9207602,-0.6004435,0.0034917855709110995,0.011466545008154968
IVNS1ABP,-2.9208755,-0.4739665,0.0034904926022580863,0.011466545008154968
PSMC1,-2.9213371,-0.43457395,0.003485325083447563,0.011454907334929125
FAM13A,-2.923068,-0.633795,0.0034660088350904187,0.011396190623539236
SASS6,-2.9232988,-0.469742,0.003463440710114539,0.011392515401151467
RNGTT,-2.924568,-0.77612627,0.00344934695420345,0.011350909227175576
